X,Y,portid,portname,country,ISO3,fullname,lat,lon,pageid,ObjectId
5284623.49012908,5313201.29146462,port684,Makhachkala,Russian Federation,RUS,"Makhachkala, Russian Federation",43.00807675,47.47258052,f0c901c35bbf46cb8a7bbde6e00e0c8f,608
3678998.15178952,10747331.4087741,port779,Murmansk,Russian Federation,RUS,"Murmansk, Russian Federation",68.98887419,33.0490027,fa8b666a78cc492eaa40464355d04379,609
14792950.8992212,5282139.06379929,port787,Nakhodka,Russian Federation,RUS,"Nakhodka, Russian Federation",42.80369017,132.8873389,7432fc7bd00d4225b1e78d146e1bcbc3,610
4208847.62492469,5578089.85119625,port833,Novorossiysk,Russian Federation,RUS,"Novorossiysk, Russian Federation",44.72345598,37.8087215,49e29e693dbb40b8862589a53ab72e12,611
4082717.42653777,5643598.48847731,port978,Taman,Russian Federation,RUS,"Taman, Russian Federation",45.14006257,36.67567465,c64ea8f91e55401f8507a04df0bee300,612
3198341.52306122,8475139.23973429,port1020,Primorsk,Russian Federation,RUS,"Primorsk, Russian Federation",60.33694122,28.73119074,bffa2ba1727a4233b0319a070d870595,613
3162104.13561444,8329423.242774,port1095,Ust-Luga,Russian Federation,RUS,"Ust-Luga, Russian Federation",59.68266556,28.40566475,ea2bf713619b47d38d9d226138065f62,614
4417087.85005161,5973925.90654547,port1112,Rostov-Na-Donu,Russian Federation,RUS,"Rostov-Na-Donu, Russian Federation",47.19478382,39.67937527,f301b67d255f4a4594d0dc61159e6aac,615
3352072.9372332,8377445.36268582,port1150,Saint Petersburg,Russian Federation,RUS,"Saint Petersburg, Russian Federation",59.89971977,30.11218353,719cb2b2bcef4567a6a16768e3227c60,616
4004838.66700117,8814729.46669227,port1186,Shala Pristan,Russian Federation,RUS,"Shala Pristan, Russian Federation",61.81211745,35.97607785,b303c22957e34a1cb63f4671323662d5,617
-8911772.55750093,3094518.33120903,port876,Palm Beach,United States,USA,"Palm Beach, United States",26.76801713,-80.05581497,aed6fc2b1d564cf1a3b89b31d3d70ba2,618
-7127722.47360325,1218197.86629718,port318,El Guamache,Venezuela,VEN,"El Guamache, Venezuela",10.87732409,-64.02942039,b51318a8a59846be9eb22fa5355b44f1,619
19064141.7915822,-5525283.50316985,port1299,Timaru,New Zealand,NZL,"Timaru, New Zealand",-44.38543068,171.2560995,042c83fcdd6c435986b616ef958d77c2,620
1139867.25830189,8341509.03337824,port302,Drammen,Norway,NOR,"Drammen, Norway",59.73742492,10.2396018,7d1069ee91334d9c9bebc46f51d98071,621
-9536220.85301202,3523594.88160702,port879,Panama City,United States,USA,"Panama City, United States",30.1558205,-85.66532945,468e0952d21e4735b67ca759460f4165,622
13240926.0649042,4592033.70640887,port453,Harbor Yeweiju,China,CHN,"Harbor Yeweiju, China",38.0891947,118.9452626,bafb0cddda6548cf92932d002d128e42,623
-7584834.73280574,1173572.80631322,port320,El Palito,Venezuela,VEN,"El Palito, Venezuela",10.48339577,-68.13572968,e1fad98de0f94f479fc6460f8e4f19ad,624
19462039.3185628,-5050306.93582888,port1388,Wellington,New Zealand,NZL,"Wellington, New Zealand",-41.25688929,174.8304738,e89002b9c4c9459796a34e8890061343,625
-9854221.55616158,3548216.79339975,port888,Pascagoula,United States,USA,"Pascagoula, United States",30.34688293,-88.52197837,a8b13dc65418497f889d9970edf1d05c,626
2012757.03081484,10820029.7473942,port347,Finnsnes,Norway,NOR,"Finnsnes, Norway",69.22178649,18.08090404,1756951d264f4b03b2cdec3753c19fba,627
12757016.4646951,2599981.02411207,port484,Huizhou,China,CHN,"Huizhou, China",22.73482063,114.5982287,d83cea5e256a430094220b840be19f5c,628
-7221067.18061465,1126530.36042457,port524,Jose Terminal,Venezuela,VEN,"Jose Terminal, Venezuela",10.06758499,-64.86795016,7050cdf1a2f84ad79d9e7c19bd33e9ab,629
19423936.3489205,-4278955.18542856,port1393,Marsden Point,New Zealand,NZL,"Marsden Point, New Zealand",-35.84238338,174.488189,280329a4cb364690a8ebc4f773a73e88,630
-8364272.59207168,4852056.34467456,port901,Philadelphia,United States,USA,"Philadelphia, United States",39.90437717,-75.1375391,097e6a9ec37c468ebcb30796c29acc5c,631
766946.875422787,8025591.78040481,port348,Flekkefjord,Norway,NOR,"Flekkefjord, Norway",58.27633255,6.889601003,d9805cc4082846f6843900ef9e8b4a6e,632
13376076.6207795,3754440.84901814,port517,Jiangyin,China,CHN,"Jiangyin, China",31.93240385,120.1593407,bf8d6898ad4941099a7dcb211e7b1428,633
-7452336.73337933,1186891.73582617,port618,La Guaira,Venezuela,VEN,"La Guaira, Venezuela",10.60102215,-66.9454799,d933b60ca9f7442d84cef69444c3f565,634
-17787104.0518488,-2416203.92813419,port81,Avatiu,Cook Islands,COK,"Avatiu, Cook Islands",-21.20386458,-159.7842743,d0bf792beb8a4e7d9b0b3b4267103679,635
562965.394155215,8765786.99038107,port349,Floro,Norway,NOR,"Floro, Norway",61.60373536,5.05720418,afeb262f116a48949e109f349feeb240,636
-13622955.6775211,4568629.39563949,port920,"Richmond, CA",United States,USA,"Richmond, CA, United States",37.92353428,-122.377093,59d665cde7ee479892dee210adcc5055,637
13471669.6842819,4979585.33615282,port521,Jinzhou,China,CHN,"Jinzhou, China",40.77754887,121.0180678,2a95a11df10a49b8bfab87ab2f1b2e1b,638
-7971464.06678219,1189521.46300011,port703,Maracaibo,Venezuela,VEN,"Maracaibo, Venezuela",10.62424131,-71.60888008,2c62694555c34e91a3a09f3fde78705a,639
-970705.296921097,4957891.74502341,port82,Aveiro,Portugal,PRT,"Aveiro, Portugal",40.62981431,-8.719994046,af6e7994c8ee44df9b448172226f771c,640
-10805949.5898641,3229657.69969303,port932,Port Aransas,United States,USA,"Port Aransas, United States",27.84668269,-97.07149676,360f0c54ba6141d592a6ac7a6206032a,641
1219775.89424406,8220776.82462567,port356,Fredrikstad,Norway,NOR,"Fredrikstad, Norway",59.18636416,10.95743329,3ed71fcce91746a0a656b257fa9c3abe,642
13286743.7646891,4178905.45347866,port632,Lanqiao Port,China,CHN,"Lanqiao Port, China",35.11048268,119.35685,770a29c2a9504a75b0b0e5672c4c99e6,643
-6980785.16180033,932527.300306725,port878,Palua,Venezuela,VEN,"Palua, Venezuela",8.347348578,-62.70946006,678a057559854c7fb44b3e9e95cf3344,644
-984796.722530545,4887367.28890674,port345,Figueira Da Foz,Portugal,PRT,"Figueira Da Foz, Portugal",40.14727686,-8.846579476,c51729b52abe4b2487e91fbded21dc51,645
-10456356.453076,3488352.91352046,port933,Port Arthur,United States,USA,"Port Arthur, United States",29.88170301,-93.93104818,364cdadd07584173b901c879366bc9e7,646
1551442.71798293,10102151.1469919,port400,Glomfjord,Norway,NOR,"Glomfjord, Norway",66.81004693,13.93684706,bfc43078ff954703bf3dd743e97c9757,647
13295550.9509186,4128784.27294141,port644,Lianyungang,China,CHN,"Lianyungang, China",34.74133017,119.4359663,0b431fb33ba34b7293c30d1bea7852e9,648
-7569221.44285293,1172342.41920103,port1029,Puerto Cabello,Venezuela,VEN,"Puerto Cabello, Venezuela",10.47252732,-67.99547311,4d8044efda05419893ba457e22353eed,649
-8919406.919424,3009122.912424,port951,Port Everglades,United States,USA,"Port Everglades, United States",26.0810509,-80.12439561,21d1266016814be0957080913f7cc6fb,650
-1862621.06810305,3861051.91517559,port367,Canical,Portugal,PRT,"Canical, Portugal",32.74157142,-16.73220974,82f50f0df6de4db4a5b1ee93c577d82f,651
1266314.37214715,8205284.56369725,port441,Halden,Norway,NOR,"Halden, Norway",59.11500065,11.37549555,80aa4a84dae74a9285ac371705053070,652
13389751.3074036,4531472.59324904,port661,Longkou Gang,China,CHN,"Longkou Gang, China",37.6597629,120.2821825,9f2db710a43347c48b06677a2b9cbfa8,653
